dist HARIBO = 30.675724, tpl = 15.620500, td = 114.236595
dist .research' = 0.000000, tpl = 241.018677, td = 126.194298
dist I am noby = 29.427877, tpl = 591.274048, td = 131.487640
dist An0dreX = 35.227829, tpl = 277.007233, td = 57.688820
dist TEE RAMISU = 0.000000, tpl = 632.673706, td = 137.295303
dist noby = 28.284271, tpl = 632.475281, td = 85.959290
dist cookiezi = 0.000000, tpl = 398.840820, td = 222.948425
dist jo_ = 35.902645, tpl = 398.994995, td = 417.258911
dist :Ram = 0.000000, tpl = 399.005005, td = 652.533508
dist An0dreX = 36.674240, tpl = 387.156311, td = 147.512711
dist Cul-de-jatte = 27.730848, tpl = 279.093170, td = 63.285069
dist An0dreX = 32.015621, tpl = 407.492340, td = 40.000000
dist :Ram = 0.000000, tpl = 399.652344, td = 274.175140
dist Cul-de-jatte = 27.730848, tpl = 279.257935, td = 84.723076
dist Koyot = 0.000000, tpl = 399.552246, td = 638.449707
dist Sasuke = 0.000000, tpl = 399.624817, td = 442.557343
dist jo_ = 0.000000, tpl = 399.395782, td = 362.106323
dist Cockus Longus = 21.954498, tpl = 496.676971, td = 29.000000
dist HARIBO = 33.241539, tpl = 124.811859, td = 104.350372
dist I am noby = 12.369317, tpl = 467.359619, td = 84.958817
dist Koyot = 24.698177, tpl = 399.662354, td = 748.888489
dist An0dreX = 32.015621, tpl = 528.546143, td = 56.568542
dist Cul-de-jatte = 20.880613, tpl = 279.179169, td = 25.000000
dist HARIBO = 33.241539, tpl = 124.326187, td = 1.000000
dist HARIBO = 33.241539, tpl = 124.775803, td = 155.756226
dist Sasuke = 20.223749, tpl = 399.656097, td = 556.741394
dist JESUS CHRISTUS = 22.203604, tpl = 108.784187, td = 35.805027
dist Sasuke = 20.223749, tpl = 398.994995, td = 609.272522
dist I am noby = 0.000000, tpl = 614.437134, td = 87.361320
dist Inļ🂱kech = 0.000000, tpl = 399.772430, td = 779.000000
dist I am noby = 14.142136, tpl = 249.369202, td = 199.060287
dist HARIBO = 33.241539, tpl = 110.860275, td = 16.278820
dist HARIBO = 33.241539, tpl = 124.535133, td = 5.000000
dist noby = 34.014702, tpl = 153.941544, td = 117.345642
dist Redx73 = 34.205261, tpl = 49.819675, td = 49.819675
dist Cul-de-jatte = 23.853722, tpl = 279.689117, td = 14.317822
dist noby = 37.054016, tpl = 121.247681, td = 27.658634
dist Cockus Longus = 32.015621, tpl = 633.012634, td = 105.773346
dist HARIBO = 31.780497, tpl = 124.000000, td = 39.458839
dist :Ram = 34.481880, tpl = 399.490936, td = 128.549606
dist Koyot = 0.000000, tpl = 399.440857, td = 438.964691
dist noby = 14.866069, tpl = 367.763519, td = 34.205261
dist TEE RAMISU = 32.249031, tpl = 159.624557, td = 217.278625
dist I am noby = 36.674240, tpl = 433.115448, td = 0.000000
dist I am noby = 25.942244, tpl = 214.114456, td = 72.560318
dist Cul-de-jatte = 33.421551, tpl = 15.000000, td = 279.259735
dist jo_ = 9.848858, tpl = 357.798828, td = 224.722046
dist noby = 21.189621, tpl = 476.026245, td = 74.886581
dist Sasuke = 0.000000, tpl = 399.180420, td = 399.180420
dist HARIBO = 37.121422, tpl = 124.390511, td = 153.055542
dist jo_ = 9.848858, tpl = 399.712402, td = 35.735138
dist JESUS CHRISTUS = 36.400551, tpl = 586.195374, td = 36.221542
dist Sasuke = 17.888544, tpl = 399.891235, td = 487.647400
dist noby = 20.099751, tpl = 487.294586, td = 80.777473
dist Redx73 = 0.000000, tpl = 49.254440, td = 49.254440
dist HARIBO = 19.104973, tpl = 124.326187, td = 230.412674
dist .research' = 0.000000, tpl = 91.443970, td = 32.893768
dist Koyot = 4.123106, tpl = 398.830780, td = 303.427094
dist An0dreX = 0.000000, tpl = 558.965088, td = 88.000000
dist JESUS CHRISTUS = 29.410883, tpl = 49.091751, td = 50.803543
dist .research' = 0.000000, tpl = 335.435547, td = 65.551506
dist HARIBO = 0.000000, tpl = 499.679901, td = 2.000000
dist Cockus Longus = 35.846897, tpl = 632.295044, td = 55.027267
dist TEE RAMISU = 32.249031, tpl = 373.687042, td = 138.293167
dist Cockus Longus = 20.615528, tpl = 621.389587, td = 67.119293
dist Koyot = 4.123106, tpl = 399.301880, td = 185.913956
dist noby = 26.570660, tpl = 415.193939, td = 80.777473
dist jo_ = 0.000000, tpl = 632.825439, td = 615.406372
dist Sasuke = 24.041630, tpl = 399.215485, td = 388.202271
dist Cul-de-jatte = 0.000000, tpl = 279.551422, td = 238.757202
dist jo_ = 34.655445, tpl = 399.301880, td = 238.304428
dist I am noby = 12.806249, tpl = 632.653137, td = 86.492775
dist An0dreX = 0.000000, tpl = 633.075012, td = 257.279999
dist Cockus Longus = 20.615528, tpl = 631.854431, td = 326.006134
dist HARIBO = 37.443291, tpl = 499.361603, td = 2.000000
dist An0dreX = 0.000000, tpl = 247.018219, td = 24.000000
dist Cockus Longus = 22.203604, tpl = 632.582031, td = 195.112793
dist Redx73 = 35.468296, tpl = 49.040798, td = 49.040798
dist TEE RAMISU = 29.832869, tpl = 246.375732, td = 8.062258
dist Redx73 = 35.468296, tpl = 48.846699, td = 48.846699
dist HARIBO = 17.204651, tpl = 499.001007, td = 2.000000
dist TEE RAMISU = 22.472204, tpl = 205.000000, td = 0.000000
dist I am noby = 18.681541, tpl = 41.773197, td = 85.146935
dist HARIBO = 17.204651, tpl = 124.197426, td = 25.019993
dist Cockus Longus = 31.240999, tpl = 314.033447, td = 265.186737
dist [NME] TROLL xD = 24.020824, tpl = 399.055145, td = 613.269897
dist Sasuke = 0.000000, tpl = 399.540985, td = 335.846680
dist JESUS CHRISTUS = 0.000000, tpl = 218.215485, td = 83.725746
dist HARIBO = 12.041595, tpl = 124.084648, td = 220.531174
dist Inļ🂱kech = 23.430750, tpl = 399.384521, td = 162.496155
dist Redx73 = 32.649654, tpl = 49.203659, td = 49.203659
dist Cul-de-jatte = 0.000000, tpl = 271.768280, td = 70.830788
dist [NME] TROLL xD = 21.189621, tpl = 399.500946, td = 306.809387
dist An0dreX = 9.219544, tpl = 631.779236, td = 35.777088
dist Cockus Longus = 21.023796, tpl = 529.132324, td = 51.865211
dist An0dreX = 11.704700, tpl = 481.103943, td = 39.812057
dist Cul-de-jatte = 0.000000, tpl = 279.892822, td = 1.414214
dist I am noby = 23.853722, tpl = 165.326950, td = 21.000000
dist Koyot = 0.000000, tpl = 399.515961, td = 533.273865
dist [NME] TROLL xD = 22.360680, tpl = 399.502197, td = 523.137634
dist Koyot = 0.000000, tpl = 399.500946, td = 581.055054
dist Redx73 = 0.000000, tpl = 49.477268, td = 49.477268
dist TEE RAMISU = 29.120440, tpl = 289.006927, td = 25.806976
dist Cul-de-jatte = 37.054016, tpl = 258.213104, td = 35.057095
dist Sasuke = 30.413813, tpl = 399.080200, td = 150.013336
dist [NME] TROLL xD = 22.360680, tpl = 399.545990, td = 682.011719
dist [NME] TROLL xD = 28.071337, tpl = 225.787506, td = 325.405914
dist JESUS CHRISTUS = 34.481880, tpl = 439.004547, td = 78.847954
dist Koyot = 0.000000, tpl = 399.215485, td = 750.816223
dist Koyot = 37.802116, tpl = 399.804962, td = 350.035706
dist noby = 37.161808, tpl = 84.000000, td = 21.213203
dist HARIBO = 31.240999, tpl = 123.858788, td = 394.620056
dist JESUS CHRISTUS = 25.298222, tpl = 163.810867, td = 22.360680
dist I am noby = 26.925823, tpl = 632.809631, td = 312.174622
dist jo_ = 0.000000, tpl = 632.870422, td = 201.400101
dist Cul-de-jatte = 31.384710, tpl = 279.835663, td = 55.009090
dist noby = 24.207438, tpl = 440.095459, td = 93.145050
dist Cul-de-jatte = 17.029387, tpl = 278.915771, td = 1.000000
dist An0dreX = 0.000000, tpl = 632.864136, td = 569.326782
dist .research' = 30.805843, tpl = 242.018600, td = 243.232407
dist noby = 21.931713, tpl = 414.981934, td = 91.586021
dist Cul-de-jatte = 17.029387, tpl = 279.851746, td = 17.888544
dist Inļ🂱kech = 20.000000, tpl = 399.500946, td = 564.461670
dist Sasuke = 10.198039, tpl = 399.821198, td = 645.786316
dist Redx73 = 0.000000, tpl = 49.335587, td = 49.335587
dist Cul-de-jatte = 17.029387, tpl = 279.093170, td = 12.369317
dist Cockus Longus = 32.756680, tpl = 370.303925, td = 31.384710
dist An0dreX = 30.265491, tpl = 601.389221, td = 8.544003
dist jo_ = 34.713108, tpl = 399.619812, td = 905.376160
dist Redx73 = 5.656854, tpl = 49.396355, td = 49.396355
dist Redx73 = 5.656854, tpl = 49.091751, td = 49.091751
dist HARIBO = 25.709921, tpl = 498.951904, td = 21.189621
dist Cul-de-jatte = 13.038404, tpl = 279.732025, td = 45.221676
dist Redx73 = 27.202942, tpl = 49.244289, td = 49.244289
dist HARIBO = 25.495098, tpl = 498.934875, td = 29.427877
dist jo_ = 12.369317, tpl = 633.221924, td = 296.141846
dist HARIBO = 20.880613, tpl = 124.169243, td = 25.019993
dist [NME] TROLL xD = 33.105892, tpl = 399.459625, td = 198.979904
dist .research' = 0.000000, tpl = 127.011810, td = 124.619423
dist Raving Jeremias = 0.000000, tpl = 399.542236, td = 161.319565
dist [NME] TROLL xD = 33.105892, tpl = 399.211731, td = 177.504929
dist jo_ = 12.369317, tpl = 399.275604, td = 376.095734
dist noby = 30.805843, tpl = 513.034119, td = 30.000000
dist Inļ🂱kech = 0.000000, tpl = 399.809967, td = 445.694977
dist Koyot = 0.000000, tpl = 399.055145, td = 690.325256
dist HARIBO = 32.280025, tpl = 499.267456, td = 22.627417
dist HARIBO = 32.280025, tpl = 123.975807, td = 242.495361
dist JESUS CHRISTUS = 16.970562, tpl = 126.905479, td = 33.000000
dist Cul-de-jatte = 13.000000, tpl = 278.741821, td = 5.385165
dist HARIBO = 35.777088, tpl = 124.867928, td = 22.803509
dist An0dreX = 16.155495, tpl = 632.558289, td = 103.004852
dist HARIBO = 35.777088, tpl = 124.679588, td = 46.818798
dist HARIBO = 35.777088, tpl = 123.907227, td = 35.510563
dist Raving Jeremias = 37.536648, tpl = 399.500946, td = 203.383881
dist An0dreX = 16.155495, tpl = 633.095581, td = 6.403124
dist Cul-de-jatte = 32.140316, tpl = 279.200653, td = 55.901699
dist noby = 17.691807, tpl = 365.053406, td = 33.541019
dist An0dreX = 22.803509, tpl = 595.785217, td = 48.000000
dist Raving Jeremias = 17.117243, tpl = 399.080200, td = 6.403124
dist JESUS CHRISTUS = 30.610456, tpl = 393.117035, td = 43.324360
dist Koyot = 25.298222, tpl = 359.243652, td = 180.136063
dist An0dreX = 35.693138, tpl = 329.192963, td = 144.222046
dist jo_ = 26.683329, tpl = 399.224243, td = 686.997070
dist TEE RAMISU = 17.888544, tpl = 173.461807, td = 119.570061
dist Cockus Longus = 12.649111, tpl = 632.740051, td = 279.087799
dist HARIBO = 35.777088, tpl = 499.901001, td = 7.000000
dist .research' = 0.000000, tpl = 314.340576, td = 182.833252
dist Koyot = 36.796738, tpl = 399.721161, td = 420.487823
dist Cockus Longus = 12.649111, tpl = 355.578400, td = 18.681541
dist TEE RAMISU = 0.000000, tpl = 249.723846, td = 153.026138
dist Koyot = 36.796738, tpl = 399.040100, td = 668.049377
dist noby = 0.000000, tpl = 385.503571, td = 24.186773
dist [NME] TROLL xD = 0.000000, tpl = 398.840820, td = 632.823059
dist TEE RAMISU = 20.000000, tpl = 353.872864, td = 209.458832
dist .research' = 21.400934, tpl = 321.833801, td = 198.305313
dist An0dreX = 0.000000, tpl = 187.416641, td = 351.000000
dist An0dreX = 0.000000, tpl = 137.419067, td = 80.000000
dist Cockus Longus = 0.000000, tpl = 583.219482, td = 56.142673
dist jo_ = 0.000000, tpl = 399.602295, td = 915.049744
dist Koyot = 32.756680, tpl = 191.269440, td = 129.553085
dist [NME] TROLL xD = 0.000000, tpl = 399.801208, td = 563.535278
dist I am noby = 18.027756, tpl = 576.402649, td = 18.248287
dist An0dreX = 32.062439, tpl = 526.901306, td = 35.777088
dist [NME] TROLL xD = 0.000000, tpl = 399.275604, td = 690.047119
dist HARIBO = 33.301651, tpl = 124.454811, td = 168.119003
dist Cockus Longus = 0.000000, tpl = 393.376404, td = 26.907248
dist [NME] TROLL xD = 14.142136, tpl = 398.923553, td = 742.295105
dist JESUS CHRISTUS = 15.620500, tpl = 123.685081, td = 229.839081
dist I am noby = 20.518284, tpl = 153.687988, td = 121.082619
dist Cul-de-jatte = 0.000000, tpl = 279.485229, td = 23.537205
dist I am noby = 18.110771, tpl = 343.284149, td = 144.062485
dist An0dreX = 0.000000, tpl = 632.443665, td = 382.298309
dist An0dreX = 0.000000, tpl = 560.699585, td = 55.865910
dist Cul-de-jatte = 22.803509, tpl = 279.001801, td = 36.055511
dist TEE RAMISU = 28.231188, tpl = 306.620300, td = 143.000000
dist An0dreX = 37.215588, tpl = 223.912933, td = 56.568542
dist [NME] TROLL xD = 20.124611, tpl = 399.180420, td = 253.160034
dist HARIBO = 0.000000, tpl = 499.315521, td = 11.313708
dist Inļ🂱kech = 28.861740, tpl = 399.155365, td = 744.758362
dist Cockus Longus = 0.000000, tpl = 476.892029, td = 16.278820
dist An0dreX = 32.572994, tpl = 147.166565, td = 32.015621
dist Inļ🂱kech = 26.172504, tpl = 399.169128, td = 506.617218
dist HARIBO = 22.825424, tpl = 124.169243, td = 180.648834
dist Koyot = 24.758837, tpl = 95.273293, td = 324.722961
dist HARIBO = 22.825424, tpl = 124.197426, td = 192.626587
dist JESUS CHRISTUS = 0.000000, tpl = 368.143982, td = 51.855568
dist Fly.xyz = 0.000000, tpl = 399.399536, td = 584.719604
dist HARIBO = 22.825424, tpl = 124.197426, td = 16.000000
dist JESUS CHRISTUS = 0.000000, tpl = 520.819519, td = 84.864601
dist jo_ = 35.000000, tpl = 632.860962, td = 273.426422
dist Fly.xyz = 0.000000, tpl = 399.520966, td = 371.079498
dist HARIBO = 37.443291, tpl = 124.000000, td = 28.160255
dist Inļ🂱kech = 34.234486, tpl = 398.923553, td = 503.512665
dist Cul-de-jatte = 32.310989, tpl = 279.202423, td = 193.662079
dist Cul-de-jatte = 32.310989, tpl = 279.646210, td = 25.298222
dist An0dreX = 0.000000, tpl = 614.751953, td = 28.844410
dist Cockus Longus = 0.000000, tpl = 590.590393, td = 55.443665
dist An0dreX = 0.000000, tpl = 577.608887, td = 100.239716
dist I am noby = 33.015148, tpl = 633.069519, td = 98.979797
dist Koyot = 25.455845, tpl = 399.362000, td = 431.908569
dist Sasuke = 0.000000, tpl = 399.489685, td = 460.245575
dist Fly.xyz = 20.880613, tpl = 399.295624, td = 516.093994
dist [NME] TROLL xD = 0.000000, tpl = 398.959900, td = 693.473145
dist Fly.xyz = 20.880613, tpl = 398.923553, td = 689.163269
dist Cockus Longus = 23.430750, tpl = 247.975800, td = 216.092575
dist Raving Jeremias = 34.525352, tpl = 257.769287, td = 348.140778
dist Cul-de-jatte = 34.885529, tpl = 279.866028, td = 62.072536
dist JESUS CHRISTUS = 21.189621, tpl = 458.401581, td = 35.902645
dist Cul-de-jatte = 34.885529, tpl = 279.177368, td = 39.115215
